name,host,acc,start,end,eval,qstart,qend,strand,cit,lineage
EBLG-Carbovirus.2-AciJub,Acinonyx_jubatus,NW_015131090.1,2472572,2473844,4.61E-29,66,531,-,,EBLG0
EBLG-Carbovirus.2-AciJub,Acinonyx_jubatus,NW_020834739.1,82551553,82552825,6.40E-29,66,531,-,,EBLG0
EBLG-Carbovirus.2-AilMel,Ailuropoda_melanoleuca,NW_003217307.1,1559841,1560987,6.73E-36,125,536,+,,EBLG0
EBLG-Carbovirus.2-BalAcu,Balaenoptera_acutorostrata_scammoni,NW_006726554.1,1335869,1337104,1.04E-46,91,540,-,,EBLG0
EBLG-Carbovirus.2-BisBis,Bison_bison_bison,NW_011495069.1,7808525,7809229,4.79E-30,124,386,+,,EBLG0
EBLG-Carbovirus.2-BosInd,Bos_indicus,NW_017844710.1,131982389,131983093,2.78E-29,124,386,-,,EBLG0
EBLG-Carbovirus.2-BosMut,Bos_mutus,NW_005393708.1,347332,348150,1.18E-31,105,406,+,,EBLG0
EBLG-Carbovirus.2-BosTau,Bos_taurus,NW_020190086.1,127699647,127700351,3.49E-29,124,386,-,,EBLG0
EBLG-Carbovirus.2-BubBub,Bubalus_bubalis,NC_037546.1,180531947,180533162,5.97E-28,96,551,-,,EBLG0
EBLG-Carbovirus.2-BubBub,Bubalus_bubalis,NW_020228684.1,180531947,180533162,5.97E-28,96,551,-,,EBLG0
EBLG-Carbovirus.2-CalUrs,Callorhinus_ursinus,NW_020313076.1,18734825,18735966,2.61E-23,132,550,+,,EBLG0
EBLG-Carbovirus.2-CamBac,Camelus_bactrianus,NW_011511613.1,2976879,2978200,3.95E-22,59,543,-,,EBLG0
EBLG-Carbovirus.2-CamDro,Camelus_dromedarius,NW_011591900.1,170226,171547,1.09E-22,59,543,+,,EBLG0
EBLG-Carbovirus.2-CamFer,Camelus_ferus,NW_006211419.1,3637389,3638710,3.92E-22,59,543,-,,EBLG0
EBLG-Carbovirus.2-CanLup,Canis_lupus_dingo,NW_020269219.1,9550570,9551279,1.94E-25,107,366,+,,EBLG0
EBLG-Carbovirus.2-CanLup,Canis_lupus_familiaris,NC_006584.3,74540383,74541092,1.92E-25,107,366,-,,EBLG0
EBLG-Carbovirus.2-CanLup,Canis_lupus_familiaris,NW_003726050.1,39873136,39873845,1.94E-25,107,366,-,,EBLG0
EBLG-Carbovirus.2-CerSim,Ceratotherium_simum_simum,NW_004454172.1,19629957,19631247,3.32E-30,71,538,+,,EBLG0
EBLG-Carbovirus.2-DelLeu,Delphinapterus_leucas,NW_019160925.1,4041730,4042954,7.39E-65,97,540,-,,EBLG0
EBLG-Carbovirus.2-EnhLut,Enhydra_lutris_kenyoni,NW_019154122.1,1252461,1253580,5.76E-33,133,542,-,,EBLG0
EBLG-Carbovirus.2-EquAsi,Equus_asinus,NW_014638114.1,3652999,3653972,4.51E-19,120,536,-,,EBLG0
EBLG-Carbovirus.2-EquCab,Equus_caballus,NC_009145.3,30068424,30069568,1.22E-19,62,536,-,,EBLG0
EBLG-Carbovirus.2-EquCab,Equus_caballus,NW_019641713.1,30068424,30069568,1.22E-19,62,536,-,,EBLG0
EBLG-Carbovirus.2-EquPrz,Equus_przewalskii,NW_007674833.1,333030,334174,1.56E-19,62,536,-,,EBLG0
EBLG-Carbovirus.2-FelCat,Felis_catus,NC_018730.3,18966792,18968085,2.55E-41,59,531,+,,EBLG0
EBLG-Carbovirus.2-FelCat,Felis_catus,NW_019365222.1,18966792,18968085,2.58E-41,59,531,+,,EBLG0
EBLG-Carbovirus.2-GalVar,Galeopterus_variegatus,NW_007726872.1,25308,25907,8.05E-27,59,279,+,,EBLG0
EBLG-Carbovirus.2-LagObl,Lagenorhynchus_obliquidens,NW_020837953.1,33192581,33193742,1.39E-51,97,519,-,,EBLG0
EBLG-Carbovirus.2-LepWed,Leptonychotes_weddellii,NW_006383865.1,518367,519731,1.09E-07,133,552,+,,EBLG0
EBLG-Carbovirus.2-LipVex,Lipotes_vexillifer,NW_006786690.1,2317964,2319187,3.98E-65,97,540,-,,EBLG0
EBLG-Carbovirus.2-ManJav,Manis_javanica,NW_016528480.1,28658,29904,8.56E-15,91,550,+,,EBLG0
EBLG-Carbovirus.2-MusPut,Mustela_putorius_furo,NW_004569147.1,21061161,21062304,6.24E-30,133,550,-,,EBLG0
EBLG-Carbovirus.2-NeoSch,Neomonachus_schauinslandi,NW_018734295.1,18604146,18605508,1.42E-07,133,552,+,,EBLG0
EBLG-Carbovirus.2-OdoRos,Odobenus_rosmarus_divergens,NW_004450297.1,3738519,3739647,2.94E-16,132,546,-,,EBLG0
EBLG-Carbovirus.2-OdoVir,Odocoileus_virginianus_texanus,NW_018336176.1,3790254,3791315,5.16E-19,124,517,-,,EBLG0
EBLG-Carbovirus.2-OrcOrc,Orcinus_orca,NW_004438433.1,20653986,20655210,7.71E-61,97,540,-,,EBLG0
EBLG-Carbovirus.2-PanPar,Panthera_pardus,NW_017619882.1,21728263,21729644,3.24E-25,66,531,+,,EBLG0
EBLG-Carbovirus.2-PanTig,Panthera_tigris_altaica,NW_006711873.1,587608,588880,1.49E-28,66,531,-,,EBLG0
EBLG-Carbovirus.2-PhyCat,Physeter_catodon,NW_019873567.1,17532084,17533391,1.88E-54,72,545,-,,EBLG0
EBLG-Carbovirus.2-ProCoq,Propithecus_coquereli,NW_012147941.1,3645355,3646334,9.04E-16,107,462,-,,EBLG0
EBLG-Carbovirus.2-PumCon,Puma_concolor,NW_020338243.1,18751612,18752878,2.62E-45,66,531,+,,EBLG0
EBLG-Carbovirus.2-RhiSin,Rhinolophus_sinicus,NW_017738944.1,4892461,4892592,1.60E-02,483,527,+,,EBLG0
EBLG-Carbovirus.2-TurTru,Tursiops_truncatus,NW_017843440.1,22178310,22179534,2.92E-60,97,540,-,,EBLG0
EBLG-Carbovirus.2-UrsArc,Ursus_arctos_horribilis,NW_020656163.1,12151098,12152281,1.14E-47,91,523,-,,EBLG0
EBLG-Carbovirus.2-UrsMar,Ursus_maritimus,NW_007907138.1,11330414,11331597,1.62E-48,91,523,-,,EBLG0
EBLG-Carbovirus.2-VicPac,Vicugna_pacos,NW_005882704.1,17841203,17842521,3.05E-27,59,543,+,,EBLG0
EBLG-Carbovirus.2-VulVul,Vulpes_vulpes,NW_020356527.1,2450676,2451401,1.77E-15,107,375,+,,EBLG0
EBLG-Cultervirus.3-AotNan,Aotus_nancymaae,NW_018497016.1,2938938,2940290,9.38E-17,66,538,-,,EBLG1
EBLG-Cultervirus.3-CalJac,Callithrix_jacchus,NC_013896.1,137278859,137279506,4.68E-22,323,547,+,,EBLG1
EBLG-Cultervirus.3-CalJac,Callithrix_jacchus,NW_003182984.1,672458,673105,4.68E-22,323,547,+,,EBLG1
EBLG-Cultervirus.3-CebCap,Cebus_capucinus_imitator,NW_016107464.1,1853884,1855096,1.41E-24,124,546,+,,EBLG1
EBLG-Cultervirus.3-CerAty,Cercocebus_atys,NW_012002215.1,559133,560229,6.35E-19,66,445,+,,EBLG1
EBLG-Cultervirus.3-ChlSab,Chlorocebus_sabaeus,NC_023653.1,45103721,45104631,6.75E-20,66,383,-,,EBLG1
EBLG-Cultervirus.3-ChlSab,Chlorocebus_sabaeus,NW_006735256.1,28328585,28329495,6.77E-20,66,383,-,,EBLG1
EBLG-Cultervirus.3-ColAng,Colobus_angolensis_palliatus,NW_012116355.1,273531,274786,6.42E-20,66,501,-,,EBLG1
EBLG-Cultervirus.3-GorGor,Gorilla_gorilla_gorilla,NC_018433.2,13934208,13935047,7.06E-07,263,547,-,,EBLG1
EBLG-Cultervirus.3-GorGor,Gorilla_gorilla_gorilla,NW_017493695.1,7141780,7142619,7.06E-07,263,547,-,,EBLG1
EBLG-Cultervirus.3-HomSap,Homo_sapiens,NC_000009.12,35496718,35497462,7.19E-09,125,414,+,hsEBLG-3_Culter,EBLG1
EBLG-Cultervirus.3-HomSap,Homo_sapiens,NT_008413.19,35486718,35487462,7.45E-09,125,414,+,,EBLG1
EBLG-Cultervirus.3-MacFas,Macaca_fascicularis,NC_022286.1,43626822,43628038,1.68E-22,66,488,-,,EBLG1
EBLG-Cultervirus.3-MacFas,Macaca_fascicularis,NW_005092991.1,29092217,29093433,1.69E-22,66,488,-,,EBLG1
EBLG-Cultervirus.3-MacMul,Macaca_mulatta,NC_027907.1,48770717,48771933,2.10E-22,66,488,-,,EBLG1
EBLG-Cultervirus.3-MacMul,Macaca_mulatta,NW_014805515.1,3217136,3218352,2.17E-22,66,488,-,,EBLG1
EBLG-Cultervirus.3-MacNem,Macaca_nemestrina,NW_012010878.1,6289277,6290493,2.12E-22,66,488,+,,EBLG1
EBLG-Cultervirus.3-ManLeu,Mandrillus_leucophaeus,NW_012102121.1,3257828,3258924,3.26E-19,66,445,+,,EBLG1
EBLG-Cultervirus.3-NomLeu,Nomascus_leucogenys,NC_019823.1,82378021,82379237,4.30E-16,125,541,-,,EBLG1
EBLG-Cultervirus.3-NomLeu,Nomascus_leucogenys,NW_004087892.1,31891800,31893016,4.30E-16,125,541,-,,EBLG1
EBLG-Cultervirus.3-PanPan,Pan_paniscus,NC_027877.1,36151143,36152419,1.52E-05,125,555,+,,EBLG1
EBLG-Cultervirus.3-PanPan,Pan_paniscus,NW_014014083.1,1898309,1899585,1.52E-05,125,555,+,,EBLG1
EBLG-Cultervirus.3-PanTro,Pan_troglodytes,NC_036888.1,35445338,35446539,9.22E-07,125,536,+,,EBLG1
EBLG-Cultervirus.3-PanTro,Pan_troglodytes,NW_019932828.1,35445338,35446539,9.21E-07,125,536,+,,EBLG1
EBLG-Cultervirus.3-PapAnu,Papio_anubis,NC_018166.2,40723673,40724661,3.99E-22,66,443,-,,EBLG1
EBLG-Cultervirus.3-PapAnu,Papio_anubis,NW_018759020.1,51270,52258,4.30E-22,66,443,-,,EBLG1
EBLG-Cultervirus.3-PilTep,Piliocolobus_tephrosceles,NW_020556094.1,1958868,1960127,1.02E-17,66,501,+,,EBLG1
EBLG-Cultervirus.3-PonAbe,Pongo_abelii,NC_036912.1,4872326,4873562,4.35E-08,125,547,-,,EBLG1
EBLG-Cultervirus.3-PonAbe,Pongo_abelii,NW_019937227.1,4808262,4809498,4.35E-08,125,547,-,,EBLG1
EBLG-Cultervirus.3-RhiBie,Rhinopithecus_bieti,NW_016818870.1,402110,403365,2.62E-22,66,501,-,,EBLG1
EBLG-Cultervirus.3-RhiRox,Rhinopithecus_roxellana,NW_010789333.1,526827,528082,1.72E-22,66,501,-,,EBLG1
EBLG-Cultervirus.3-SaiBol,Saimiri_boliviensis_boliviensis,NW_003943796.1,992670,994037,1.15E-40,71,547,-,,EBLG1
EBLG-Cultervirus.3-TheGel,Theropithecus_gelada,NC_037683.1,46753174,46754162,7.04E-22,66,443,-,,EBLG1
EBLG-Cultervirus.3-TheGel,Theropithecus_gelada,NW_020251519.1,46753174,46754162,7.04E-22,66,443,-,,EBLG1
EBLN-Carbovirus.22-CerAty,Cercocebus_atys,NW_012000920.1,357997,358591,8.72E-15,201,425,+,,EBLN18
EBLN-Carbovirus.22-ChlSab,Chlorocebus_sabaeus,NC_023649.1,133409426,133409942,3.56E-15,201,397,-,,EBLN18
EBLN-Carbovirus.22-ChlSab,Chlorocebus_sabaeus,NW_006735248.1,90762818,90763334,3.56E-15,201,397,-,,EBLN18
EBLN-Carbovirus.22-ColAng,Colobus_angolensis_palliatus,NW_012114821.1,6146232,6146748,1.30E-14,201,397,+,,EBLN18
EBLN-Carbovirus.22-GorGor,Gorilla_gorilla_gorilla,NC_018432.2,140717043,140717686,1.96E-14,196,416,-,,EBLN18
EBLN-Carbovirus.22-GorGor,Gorilla_gorilla_gorilla,NW_017493693.1,68143539,68144182,1.99E-14,196,416,-,,EBLN18
EBLN-Carbovirus.22-MacFas,Macaca_fascicularis,NC_022279.1,140548371,140548946,2.10E-14,201,408,-,,EBLN18
EBLN-Carbovirus.22-TheGel,Theropithecus_gelada,NC_037676.1,141370389,141370964,2.22E-14,201,408,-,,EBLN18
EBLN-Carbovirus.22-TheGel,Theropithecus_gelada,NW_020251512.1,141370389,141370964,2.22E-14,201,408,-,,EBLN18
EBLN-Carbovirus.22-MacFas,Macaca_fascicularis,NW_005092975.1,94076574,94077149,2.10E-14,201,408,-,,EBLN18
EBLN-Carbovirus.22-MacMul,Macaca_mulatta,NC_027900.1,138377047,138377565,8.81E-10,220,408,-,,EBLN18
EBLN-Carbovirus.22-MacMul,Macaca_mulatta,NW_014805133.1,315827,316345,8.80E-10,220,408,-,,EBLN18
EBLN-Carbovirus.22-MacNem,Macaca_nemestrina,NW_012015944.1,9973,10552,6.56E-09,196,408,-,,EBLN18
EBLN-Carbovirus.22-ManLeu,Mandrillus_leucophaeus,NW_012098943.1,893706,894281,2.45E-14,201,408,+,,EBLN18
EBLN-Carbovirus.22-NomLeu,Nomascus_leucogenys,NC_019831.1,94304968,94305493,1.92E-12,196,397,-,,EBLN18
EBLN-Carbovirus.22-NomLeu,Nomascus_leucogenys,NW_003501376.2,56593948,56594473,1.92E-12,196,397,-,,EBLN18
EBLN-Carbovirus.22-PanTro,Pan_troglodytes,NC_036887.1,137194110,137194605,3.00E-14,196,400,-,,EBLN18
EBLN-Carbovirus.22-PanTro,Pan_troglodytes,NW_019932827.1,53414800,53415295,3.06E-14,196,400,-,,EBLN18
EBLN-Carbovirus.22-PapAnu,Papio_anubis,NC_018159.2,134631967,134632542,2.22E-14,201,408,-,,EBLN18
EBLN-Carbovirus.22-PapAnu,Papio_anubis,NW_018756922.1,814038,814613,2.21E-14,201,408,-,,EBLN18
EBLN-Carbovirus.22-PilTep,Piliocolobus_tephrosceles,NW_020556039.1,3396998,3397514,1.30E-14,201,397,+,,EBLN18
EBLN-Carbovirus.22-PonAbe,Pongo_abelii,NC_036911.1,137843959,137844482,2.53E-14,196,397,-,,EBLN18
EBLN-Carbovirus.22-PonAbe,Pongo_abelii,NW_019937225.1,6191907,6192430,2.58E-14,196,397,+,,EBLN18
EBLN-Carbovirus.22-RhiBie,Rhinopithecus_bieti,NW_016815304.1,439664,440153,8.47E-13,210,397,-,,EBLN18
EBLN-Carbovirus.22-RhiRox,Rhinopithecus_roxellana,NW_010822418.1,444590,445079,8.46E-13,210,397,+,,EBLN18
EBLN-Carbovirus.23-AcaChl,Acanthisitta_chloris,NW_008651200.1,9002,9397,2.02E-13,253,409,+,,EBLN20
EBLN-Carbovirus.23-CorBra,Corvus_brachyrhynchos,NW_008239756.1,1350064,1350604,6.15E-20,103,305,-,,EBLN20
EBLN-Carbovirus.23-CorCor,Corvus_cornix_cornix,NW_018113956.1,1626649,1627204,2.29E-19,103,310,-,,EBLN20
EBLN-Carbovirus.23-CyaCae,Cyanistes_caeruleus,NW_019776550.1,5918346,5918828,3.73E-11,202,367,-,,EBLN20
EBLN-Carbovirus.23-FicAlb,Ficedula_albicollis,NC_021699.1,6120585,6121327,7.80E-07,134,420,-,,EBLN20
EBLN-Carbovirus.23-FicAlb,Ficedula_albicollis,NW_004775821.1,61024,61766,8.40E-07,134,420,+,,EBLN20
EBLN-Carbovirus.23-GeoFor,Geospiza_fortis,NW_005054549.1,712738,713306,3.97E-12,99,310,-,,EBLN20
EBLN-Carbovirus.23-LepCor,Lepidothrix_coronata,NW_016690399.1,896511,896918,3.10E-08,229,393,-,,EBLN20
EBLN-Carbovirus.23-ParMaj,Parus_major,NC_031797.1,5050143,5050827,3.46E-16,126,367,-,,EBLN20
EBLN-Carbovirus.23-ParMaj,Parus_major,NW_015379258.1,5050143,5050827,3.46E-16,126,367,-,,EBLN20
EBLN-Carbovirus.23-PseHum,Pseudopodoces_humilis,NW_005087651.1,58788,59375,5.00E-13,202,420,+,,EBLN20
EBLN-Carbovirus.23-ZonAlb,Zonotrichia_albicollis,NW_005081812.1,16900,17250,3.74E-06,202,328,+,,EBLN20
EBLN-Orthobornavirus.24-BisBis,Bison_bison_bison,NW_011494898.1,5128060,5128769,8.37E-05,92,348,-,,EBLN21
EBLN-Orthobornavirus.24-BosInd,Bos_indicus,NW_017844716.1,17765595,17766304,2.73E-04,92,348,+,,EBLN21
EBLN-Orthobornavirus.24-BosMut,Bos_mutus,NW_005394938.1,282224,282933,6.63E-05,92,348,+,,EBLN21
EBLN-Orthobornavirus.24-BosTau,Bos_taurus,NW_020190092.1,17307749,17308458,6.92E-05,92,348,+,,EBLN21
EBLN-Orthobornavirus.24-CapHir,Capra_hircus,NW_017189494.1,17263195,17263904,4.24E-04,92,348,+,,EBLN21
EBLN-Orthobornavirus.24-CerSim,Ceratotherium_simum_simum,NW_004454180.1,24906119,24906727,3.90E-04,137,348,+,,EBLN21
EBLN-Orthobornavirus.24-GalVar,Galeopterus_variegatus,NW_007736711.1,8494,9384,6.89E-04,21,341,-,,EBLN21
EBLN-Orthobornavirus.24-OviAri,Ovis_aries,NC_019459.2,94613807,94614516,3.68E-05,92,348,-,,EBLN21
EBLN-Orthobornavirus.24-OviAri,Ovis_aries,NW_014639011.1,94613807,94614516,3.68E-05,92,348,-,,EBLN21
EBLN-Orthobornavirus.24-OviAri,Ovis_aries_musimon,NW_011942703.1,903427,904136,4.45E-05,92,348,+,,EBLN21
EBLN-Orthobornavirus.24-PanHod,Pantholops_hodgsonii,NW_005814908.1,4354937,4355742,1.14E-04,92,366,-,,EBLN21
EBLN-Orthobornavirus.25-MusCar,Mus_caroli,NW_018388430.1,63729730,63730776,1.21E-16,42,412,+,,EBLN23
EBLN-Orthobornavirus.25-MusMus,Mus_musculus,NC_000084.6,67035549,67036526,2.58E-39,64,412,+,mmEBLN-3,EBLN23
EBLN-Orthobornavirus.25-MusMus,Mus_musculus,NT_039674.8,64035549,64036526,2.60E-39,64,412,+,,EBLN23
EBLN-Orthobornavirus.25-MusPah,Mus_pahari,NC_034604.1,60637460,60638447,1.51E-39,56,412,+,,EBLN23
EBLN-Orthobornavirus.25-MusPah,Mus_pahari,NW_018391589.1,60637460,60638447,1.51E-39,56,412,+,,EBLN23
EBLN-Orthobornavirus.25-RatNor,Rattus_norvegicus,AC_000086.1,58687965,58688737,1.13E-25,42,321,+,,EBLN23
EBLN-Orthobornavirus.25-RatNor,Rattus_norvegicus,NW_007906032.1,25436759,25437531,1.13E-25,42,321,+,,EBLN23
EBLN-Orthobornavirus.25-RatNor,Rattus_norvegicus,NW_007906032.1,27312649,27313421,1.13E-25,42,321,+,,EBLN23
EBLN-Orthobornavirus.25-RatNor,Rattus_norvegicus,NW_001084736.1,23126532,23127304,1.13E-25,42,321,+,,EBLN23
EBLN-Orthobornavirus.25-RatNor,Rattus_norvegicus,NC_005117.4,62762501,62763273,1.13E-25,42,321,+,,EBLN23
EBLN-Orthobornavirus.25-RatNor,Rattus_norvegicus,NC_005117.4,60886611,60887383,1.13E-25,42,321,+,,EBLN23
EBLN-Orthobornavirus.26-MusCar,Mus_caroli,NC_034580.1,89712563,89713140,2.65E-11,49,269,+,,EBLN24
EBLN-Orthobornavirus.26-MusCar,Mus_caroli,NW_018388423.1,89712563,89713140,2.65E-11,49,269,+,,EBLN24
EBLN-Orthobornavirus.26-MusMus,Mus_musculus,NC_000077.6,93989667,93990602,1.95E-16,49,409,+,mmEBLN-2,EBLN24
EBLN-Orthobornavirus.26-MusMus,Mus_musculus,NT_096135.6,59308047,59308982,1.96E-16,49,409,+,,EBLN24
EBLN-Orthobornavirus.26-MusPah,Mus_pahari,NC_034603.1,61400201,61400777,1.69E-17,145,356,+,,EBLN24
EBLN-Orthobornavirus.26-MusPah,Mus_pahari,NW_018391588.1,61400201,61400777,1.69E-17,145,356,+,,EBLN24
EBLN-Orthobornavirus.26-RatNor,Rattus_norvegicus,AC_000078.1,77736156,77737192,1.47E-29,42,412,+,,EBLN24
EBLN-Orthobornavirus.26-RatNor,Rattus_norvegicus,NC_005109.4,81689918,81690954,1.47E-29,42,412,+,,EBLN24
EBLN-Orthobornavirus.26-RatNor,Rattus_norvegicus,NW_001084656.1,66032254,66033290,1.47E-29,42,412,+,,EBLN24
EBLN-Orthobornavirus.26-RatNor,Rattus_norvegicus,NW_007905923.1,20164005,20165041,1.49E-29,42,412,+,,EBLN24
EBLN-Orthobornavirus.27-MusCar,Mus_caroli,NC_034575.1,84045804,84046578,1.01E-22,75,352,+,,EBLN25
EBLN-Orthobornavirus.27-MusCar,Mus_caroli,NW_018388418.1,84045804,84046578,1.01E-22,75,352,+,,EBLN25
EBLN-Orthobornavirus.27-MusMus,Mus_musculus,NC_000072.6,87944064,87945041,1.70E-47,6,352,+,mmEBLN-4,EBLN25
EBLN-Orthobornavirus.27-MusMus,Mus_musculus,NT_039353.8,57141253,57142230,1.71E-47,6,352,+,,EBLN25
EBLN-Orthobornavirus.27-MusPah,Mus_pahari,NC_034591.1,104965122,104966193,3.65E-35,6,411,+,,EBLN25
EBLN-Orthobornavirus.27-MusPah,Mus_pahari,NW_018391576.1,104965122,104966193,3.65E-35,6,411,+,,EBLN25
EBLN-Orthobornavirus.27-RatNor,Rattus_norvegicus,AC_000072.1,109381450,109381897,7.41E-25,230,398,+,,EBLN25
EBLN-Orthobornavirus.27-RatNor,Rattus_norvegicus,NW_007905788.1,5109873,5110320,7.75E-25,230,398,+,,EBLN25
EBLN-Orthobornavirus.27-RatNor,Rattus_norvegicus,NW_001084830.1,17724810,17725257,7.55E-25,230,398,+,,EBLN25
EBLN-Orthobornavirus.27-RatNor,Rattus_norvegicus,NC_005103.4,119870509,119870956,7.40E-25,230,398,+,,EBLN25
EBLN-Orthobornavirus.28-MusCar,Mus_caroli,NC_034578.1,51001328,51001594,9.51E-07,219,341,+,,EBLN26
EBLN-Orthobornavirus.28-MusCar,Mus_caroli,NW_018388421.1,51001328,51001594,9.51E-07,219,341,+,,EBLN26
EBLN-Orthobornavirus.28-MusMus,Mus_musculus,NC_000075.6,54245878,54246112,8.22E-07,220,298,+,mmEBLN-5,EBLN26
EBLN-Orthobornavirus.28-MusMus,Mus_musculus,NT_039474.8,514269,514503,8.51E-07,220,298,+,,EBLN26
EBLN-Orthobornavirus.28-MusPah,Mus_pahari,NW_018391584.1,49203454,49203721,3.77E-06,175,297,+,,EBLN26
EBLN-Orthobornavirus.28-RatNor,Rattus_norvegicus,AC_000076.1,54125169,54125438,3.38E-17,208,298,+,,EBLN26
EBLN-Orthobornavirus.28-RatNor,Rattus_norvegicus,NW_007905884.1,3969358,3969627,3.38E-17,208,298,+,,EBLN26
EBLN-Orthobornavirus.28-RatNor,Rattus_norvegicus,NC_005107.4,58824790,58825059,3.38E-17,208,298,+,,EBLN26
EBLN-Orthobornavirus.28-RatNor,Rattus_norvegicus,NW_001084873.1,14812752,14813021,3.38E-17,208,298,+,,EBLN26
EBLN-Orthobornavirus.29-MusCar,Mus_caroli,NW_018388423.1,99600926,99601790,6.28E-51,64,390,-,,EBLN27
EBLN-Orthobornavirus.29-MusMus,Mus_musculus,NC_000077.6,103628735,103629651,8.30E-46,64,408,-,mmEBLN-1,EBLN27
EBLN-Orthobornavirus.29-MusMus,Mus_musculus,NT_096135.6,68947115,68948031,8.32E-46,64,408,-,,EBLN27
EBLN-Orthobornavirus.29-MusPah,Mus_pahari,NW_018391588.1,71030280,71031160,2.04E-35,64,390,-,,EBLN27
EBLN-Orthobornavirus.29-RatNor,Rattus_norvegicus,AC_000078.1,87241211,87242229,5.77E-61,57,435,-,,EBLN27
EBLN-Orthobornavirus.29-RatNor,Rattus_norvegicus,NW_001084656.1,75537309,75538327,5.78E-61,57,435,-,,EBLN27
EBLN-Orthobornavirus.29-RatNor,Rattus_norvegicus,NW_007905924.1,868567,869585,5.92E-61,57,435,-,,EBLN27
EBLN-Orthobornavirus.29-RatNor,Rattus_norvegicus,NC_005109.4,91691845,91692863,5.77E-61,57,435,-,,EBLN27
EBLN-Orthobornavirus.30-AotNan,Aotus_nancymaae,NW_018501528.1,5951313,5952314,2.17E-53,12,395,-,,EBLN28
EBLN-Orthobornavirus.30-AotNan,Aotus_nancymaae,NW_018508102.1,507245,508076,1.53E-50,80,395,-,,EBLN28
EBLN-Orthobornavirus.30-CalJac,Callithrix_jacchus,NC_013898.1,33495487,33496569,5.54E-55,7,410,-,,EBLN28
EBLN-Orthobornavirus.30-CalJac,Callithrix_jacchus,NW_003183253.1,815766,816848,5.84E-55,7,410,-,,EBLN28
EBLN-Orthobornavirus.30-CebCap,Cebus_capucinus_imitator,NW_016107355.1,6707278,6708325,1.60E-39,7,401,-,,EBLN28
EBLN-Orthobornavirus.30-SaiBol,Saimiri_boliviensis_boliviensis,NW_003943630.1,5291212,5292066,1.14E-46,73,396,-,,EBLN28
EBLN-Carbovirus.31-LoxAfr,Loxodonta_africana,NW_003573430.1,50444599,50446358,1.25E-13,90,425,+,,EBLN29
EBLN-Orthobornavirus.31-LoxAfr,Loxodonta_africana,NW_003573430.1,50452099,50453010,1.90E-31,87,411,+,,EBLN29
EBLN-Carbovirus.31-OryAfe,Orycteropus_afer_afer,NW_006921657.1,8958138,8958938,7.40E-26,90,399,-,,EBLN29
EBLN-Orthobornavirus.31-TriMan,Trichechus_manatus_latirostris,NW_004444099.1,1787343,1788134,3.85E-51,87,353,-,,EBLN29
EBLN-Carbovirus.31-TriMan,Trichechus_manatus_latirostris,NW_004444099.1,1794453,1795037,2.24E-18,217,434,-,,EBLN29
EBLN-Carbovirus.31-TriMan,Trichechus_manatus_latirostris,NW_004444099.1,1796203,1796412,1.00E-03,95,172,-,,EBLN29
EBLN-Orthobornavirus.32-AotNan,Aotus_nancymaae,NW_018491581.1,123959,125004,4.64E-53,43,435,-,,EBLN30
EBLN-Orthobornavirus.32-CalJac,Callithrix_jacchus,NC_013904.1,113369570,113370321,1.47E-25,20,291,-,,EBLN30
EBLN-Orthobornavirus.32-CalJac,Callithrix_jacchus,NW_003183897.1,364100,364845,1.58E-25,20,289,-,,EBLN30
EBLN-Orthobornavirus.32-CebCap,Cebus_capucinus_imitator,NW_016107484.1,1400134,1401052,4.98E-40,48,372,-,,EBLN30
EBLN-Orthobornavirus.32-SaiBol,Saimiri_boliviensis_boliviensis,NW_003943652.1,984202,984893,6.39E-38,156,408,+,,EBLN30
EBLN-Orthobornavirus.33-AotNan,Aotus_nancymaae,NW_018488791.1,5848723,5849724,1.24E-61,43,409,+,,EBLN31
EBLN-Orthobornavirus.33-CalJac,Callithrix_jacchus,NC_013900.1,134518703,134519356,3.18E-47,62,293,-,,EBLN31
EBLN-Orthobornavirus.33-CalJac,Callithrix_jacchus,NW_003183556.1,110215,110868,3.18E-47,62,293,-,,EBLN31
EBLN-Orthobornavirus.33-CebCap,Cebus_capucinus_imitator,NW_016107519.1,1894877,1895584,1.03E-46,43,293,+,,EBLN31
EBLN-Orthobornavirus.33-SaiBol,Saimiri_boliviensis_boliviensis,NW_003943604.1,10273571,10274579,2.64E-47,43,410,+,,EBLN31
EBLN-Cultervirus.34-CavPor,Cavia_porcellus,NT_176399.1,30934163,30934507,1.30E-02,168,282,+,,EBLN32
EBLN-Cultervirus.34-ChiLan,Chinchilla_lanigera,NW_004955438.1,10846714,10847219,4.88E-12,176,346,+,,EBLN32
EBLN-Cultervirus.34-HetGla,Heterocephalus_glaber,NW_004624734.1,14179938,14180419,7.40E-02,168,335,-,,EBLN32
EBLN-Cultervirus.34-OctDeg,Octodon_degus,NW_004524646.1,20365,20880,1.90E-02,198,370,+,,EBLN32
EBLN-Cultervirus.35-RatNor,Rattus_norvegicus,AC_000078.1,87090351,87090920,1.83E-09,182,371,-,,EBLN33
EBLN-Cultervirus.35-RatNor,Rattus_norvegicus,NW_001084656.1,75386449,75387018,1.83E-09,182,371,-,,EBLN33
EBLN-Cultervirus.35-RatNor,Rattus_norvegicus,NW_007905924.1,714298,714867,1.83E-09,182,371,-,,EBLN33
